article_id,ticker,headline,summary,author,published_at,updated_at,source,url,content
5148168,REG,Regency Centers Announces 2.5M Share Common Stock Offering,,Benzinga,2015-01-14T21:23:46Z,2015-01-14T21:23:46Z,,https://www.benzinga.com/node/5148168,
5141592,RYAAY,"Elon Musk To Shock At Auto Show, Much Like His Successful Peers",,Benzinga,2015-01-14T01:36:54Z,2015-01-14T01:36:54Z,,https://www.benzinga.com/node/5141592,
5145298,RMBS,"JP Morgan Downgrades Rambus to Neutral, Lowers PT to $13.00",,Benzinga,2015-01-14T10:57:13Z,2015-01-14T10:57:14Z,,https://www.benzinga.com/node/5145298,
5145462,SCOR,Cadian Capital Management Reduces Passive Stake In Comscore from 10% to 4.1%,,Benzinga,2015-01-14T11:39:12Z,2015-01-14T11:39:12Z,,https://www.benzinga.com/node/5145462,
5148056,SBLK,"Star Bulk Carriers Closes Primary Offering of 49M Shares, Reports Proceeds to Co. Net Commissions $242M",,Benzinga,2015-01-14T21:04:41Z,2015-01-14T21:04:41Z,,https://www.benzinga.com/node/5148056,
5146020,SMSI,Smith Micro Software Reports Prelim. Q4 Sales $10.40M-10.60M vs $10.21M Est,,Benzinga,2015-01-14T13:35:20Z,2015-01-14T13:35:20Z,,https://www.benzinga.com/node/5146020,
5146022,SMSI,Smith Micro Software Sees FY2015 Sales $45.0M-49.0M vs $43.0M Est,,Benzinga,2015-01-14T13:35:37Z,2015-01-14T13:35:38Z,,https://www.benzinga.com/node/5146022,
5146024,SMSI,UPDATE: Smith Micro Reports Prelim. Q4 Adj. Operating Profit $600-$700K,,Benzinga,2015-01-14T13:36:12Z,2015-01-14T13:36:12Z,,https://www.benzinga.com/node/5146024,
5146436,SMSI,Morning Market Movers,,Benzinga,2015-01-14T14:41:08Z,2015-01-14T14:42:22Z,,https://www.benzinga.com/node/5146436,
5146448,SMSI,"Smith Micro Software Soars 20% Following Strong Q4 Results, 2015 Outlook",,Benzinga,2015-01-14T14:44:54Z,2015-01-14T14:44:54Z,,https://www.benzinga.com/node/5146448,
5148203,SMTC,"Semtech Announces Acquisition of EnVerv Assets, Terms Not Disclosed",,Benzinga,2015-01-14T21:31:00Z,2015-01-14T21:31:00Z,,https://www.benzinga.com/node/5148203,
5146008,SRPT,Sarepta Therapeutics Announces First Patient Dosed in European Phase I/II Study of SRP-4053,,Benzinga,2015-01-14T13:33:01Z,2015-01-14T13:33:01Z,,https://www.benzinga.com/node/5146008,
5145177,STLD,Top 4 NASDAQ Stocks In The Steel & Iron Industry With The Highest Dividend Yield,,Benzinga,2015-01-14T09:35:51Z,2015-01-14T09:35:52Z,,https://www.benzinga.com/node/5145177,
5146768,SSYS,Stocks Hitting 52-Week Lows,,Benzinga,2015-01-14T15:25:22Z,2015-01-14T15:25:22Z,,https://www.benzinga.com/node/5146768,
5147048,STX,Brean Capital's Top Semiconductor and Tech Hardware Stocks,,Benzinga,2015-01-14T20:24:54Z,2015-01-14T20:24:54Z,,https://www.benzinga.com/node/5147048,
5146436,TAYD,Morning Market Movers,,Benzinga,2015-01-14T14:41:08Z,2015-01-14T14:42:22Z,,https://www.benzinga.com/node/5146436,
5141592,TMUS,"Elon Musk To Shock At Auto Show, Much Like His Successful Peers",,Benzinga,2015-01-14T01:36:54Z,2015-01-14T01:36:54Z,,https://www.benzinga.com/node/5141592,
5145174,TILE,Top 4 Stocks In The Textile Industrial Industry With The Highest Profit Margin,,Benzinga,2015-01-14T09:30:12Z,2015-01-14T09:30:12Z,,https://www.benzinga.com/node/5145174,
5143832,TMUS,JP Morgan: Here Comes T-Mobile,,Benzinga,2015-01-14T16:19:27Z,2015-01-14T16:19:27Z,,https://www.benzinga.com/node/5143832,
5141592,TSLA,"Elon Musk To Shock At Auto Show, Much Like His Successful Peers",,Benzinga,2015-01-14T01:36:54Z,2015-01-14T01:36:54Z,,https://www.benzinga.com/node/5141592,
5144403,TSLA,Tesla CEO Elon Musk Speaks At The Automotive News World Congress,,Benzinga,2015-01-13T23:07:17Z,2015-01-14T02:18:36Z,,https://www.benzinga.com/node/5144403,
5144887,TSLA,Elon Musk Founded Tesla Knowing Auto Startups Are 'At The Bottom Of The List',,Benzinga,2015-01-14T12:01:16Z,2015-01-14T12:01:43Z,,https://www.benzinga.com/node/5144887,
5145851,TSLA,Benzinga's Top #PreMarket Losers,,Benzinga,2015-01-14T13:13:53Z,2015-01-14T13:13:53Z,,https://www.benzinga.com/node/5145851,
5146084,TSLA,Wednesday Morning Movers,,Benzinga,2015-01-14T13:58:00Z,2015-01-14T13:58:00Z,,https://www.benzinga.com/node/5146084,
5146311,TSLA,"Tesla Down on China, Profitability Concerns; Baird Reiterates Outperform and $275 Price Target",,Benzinga,2015-01-14T14:30:30Z,2015-01-14T14:30:30Z,,https://www.benzinga.com/node/5146311,
5146384,TSLA,"IBM's Karen Newman Recently Speaking at Automotive News World Congress: 'Forces shapping the auto industry: technology, consumer expectations, gov't regulations, personal mobility'",,Benzinga,2015-01-14T14:36:18Z,2015-01-14T14:36:18Z,,https://www.benzinga.com/node/5146384,
5146386,TSLA,Newman at Auto News World Congress: 'Recent study showed self-enabling vehicles will provide greater personalized experience',,Benzinga,2015-01-14T14:37:34Z,2015-01-14T14:37:34Z,,https://www.benzinga.com/node/5146386,
5146527,TSLA,Morning Market Losers,,Benzinga,2015-01-14T14:55:39Z,2015-01-14T14:55:39Z,,https://www.benzinga.com/node/5146527,
5144903,TSLA,How Daimler Saved Tesla And Paved The Way For An Electric Car Revolution,,Benzinga,2015-01-14T17:43:43Z,2015-01-14T17:45:02Z,,https://www.benzinga.com/node/5144903,
5145261,TSLA,What The Market's Reading: January 14,,Benzinga,2015-01-14T18:02:13Z,2015-01-14T18:04:40Z,,https://www.benzinga.com/node/5145261,
5147716,TSLA,BofA Merrill Lynch Lead Auto Analyst Murphy: 'We're very bullish on demand in 2015.',,Benzinga,2015-01-14T19:30:32Z,2015-01-14T19:30:32Z,,https://www.benzinga.com/node/5147716,
5147717,TSLA,"Murphy: 'From a structural supply standpoint, the auto industry is in very good shape for at least a few years.'",,Benzinga,2015-01-14T19:30:49Z,2015-01-14T19:30:49Z,,https://www.benzinga.com/node/5147717,
5147725,TSLA,Murphy: 'What we can see in the U.S. market right now is that pricing is at all-time highs.',,Benzinga,2015-01-14T19:33:36Z,2015-01-14T19:33:36Z,,https://www.benzinga.com/node/5147725,
5147726,TSLA,Murphy: 'We expect the auto industry to reach a peak at 2018 with 20 million units.',,Benzinga,2015-01-14T19:33:57Z,2015-01-14T19:33:57Z,,https://www.benzinga.com/node/5147726,
5147731,TSLA,Murphy: 'International auto markets remain volatile.',,Benzinga,2015-01-14T19:37:46Z,2015-01-14T19:37:46Z,,https://www.benzinga.com/node/5147731,
5147733,TSLA,Murphy: 'Auto industry growth is slowing in China.',,Benzinga,2015-01-14T19:38:16Z,2015-01-14T19:38:16Z,,https://www.benzinga.com/node/5147733,
5147738,TSLA,"Murphy: 'M&A, buybacks and dividends are on the rise for the auto industry.'",,Benzinga,2015-01-14T19:39:44Z,2015-01-14T19:39:44Z,,https://www.benzinga.com/node/5147738,
5147759,TSLA,BofA Merrill Analyst Murphy Currently Speaking at Automotive News World Congress: 'I think the auto industry is going to get larger with fewer players.',,Benzinga,2015-01-14T19:47:36Z,2015-01-14T19:47:36Z,,https://www.benzinga.com/node/5147759,
5147763,TSLA,Murphy: 'I think plug-in hybrids are the ultimate solution.',,Benzinga,2015-01-14T19:49:20Z,2015-01-14T19:49:20Z,,https://www.benzinga.com/node/5147763,
5147788,TSLA,Murphy: 'Our expectation for electric vehicles is fairly low.',,Benzinga,2015-01-14T19:53:54Z,2015-01-14T19:53:54Z,,https://www.benzinga.com/node/5147788,
5147789,TSLA,Murphy: 'I think what Elon Musk has been able to achieve in short order is pretty miraculous in terms of the car and its ability to drive.',,Benzinga,2015-01-14T19:54:20Z,2015-01-14T19:54:20Z,,https://www.benzinga.com/node/5147789,
5147790,TSLA,Murphy Says He '...would bet against Tesla selling millions of cars by 2025.',,Benzinga,2015-01-14T19:54:43Z,2015-01-14T19:54:43Z,,https://www.benzinga.com/node/5147790,
5147791,TSLA,Murphy Concludes: 'We're very bullish on the auto sector right now.',,Benzinga,2015-01-14T19:55:49Z,2015-01-14T19:55:49Z,,https://www.benzinga.com/node/5147791,
5136748,UTHR,What Investors Are Looking At In The Stem Cell Sector,,Benzinga,2015-01-13T16:48:11Z,2015-01-14T01:11:55Z,,https://www.benzinga.com/node/5136748,
5136748,VSTM,What Investors Are Looking At In The Stem Cell Sector,,Benzinga,2015-01-13T16:48:11Z,2015-01-14T01:11:55Z,,https://www.benzinga.com/node/5136748,
5146204,VRTX,Vertex CEO On Company's New Cystic Fibrosis Drug And Pricing Strategy,,Benzinga,2015-01-14T15:40:19Z,2015-01-14T15:40:19Z,,https://www.benzinga.com/node/5146204,
5146828,VNDA,"Option Alert: Vanda Mar $13 Call; 5,008 Contracts Trade vs 4786 OI; Currently $12.08",,Benzinga,2015-01-14T15:43:48Z,2015-01-14T15:43:48Z,,https://www.benzinga.com/node/5146828,
5145817,WAFD,"Washington Federal Reports Q1 EPS of $0.39, Inline",,Benzinga,2015-01-14T13:05:49Z,2015-01-14T13:05:50Z,,https://www.benzinga.com/node/5145817,
5147048,WDC,Brean Capital's Top Semiconductor and Tech Hardware Stocks,,Benzinga,2015-01-14T20:24:54Z,2015-01-14T20:24:54Z,,https://www.benzinga.com/node/5147048,
5149175,AAPL,Mizuho Securities Downgrades Apple to Neutral,,Benzinga,2015-01-15T09:41:58Z,2015-01-15T09:41:59Z,,https://www.benzinga.com/node/5149175,
5149199,AAPL,"Xiaomi Announces 'Note'; Thinner, Lighter Than iPhone 6 Plus, Has Larger Screen",,Benzinga,2015-01-15T10:00:28Z,2015-01-15T10:00:28Z,,https://www.benzinga.com/node/5149199,
5149205,ADBE,"Must Watch Stocks for January 15, 2015",,Benzinga,2015-01-15T10:01:53Z,2015-01-15T10:01:53Z,,https://www.benzinga.com/node/5149205,
5149207,AAPL,Taiwan Semiconductor Reports Better than Expected Q4 Results Due to Apple iPhone 6 Contract,,Benzinga,2015-01-15T10:03:14Z,2015-01-15T10:03:14Z,,https://www.benzinga.com/node/5149207,
5149271,AAPL,"Mizuho Securities Downgrades Apple to Neutral, Maintains $115.00 PT",,Benzinga,2015-01-15T10:33:59Z,2015-01-15T10:34:00Z,,https://www.benzinga.com/node/5149271,
5149302,AAPL,Digitimes Says Global Tablet Shipments to Fall 11.8% in 2015,,Benzinga,2015-01-15T10:57:43Z,2015-01-15T10:57:43Z,,https://www.benzinga.com/node/5149302,
5149591,ADBE,US Stock Futures Tumble; Citigroup Earnings In Focus,,Benzinga,2015-01-15T12:24:28Z,2015-01-15T12:24:28Z,,https://www.benzinga.com/node/5149591,
5149592,AAPL,"UPDATE: Mizuho Securities Downgrades Apple to Neutral, Reiterates $115 PT on Well-Balanced Risk-Reward",,Benzinga,2015-01-15T12:33:48Z,2015-01-15T12:33:48Z,,https://www.benzinga.com/node/5149592,
5147694,AAPL,Re/Code Executive Editor Explains Why It's Going To 'Take A While' For Apple Watch To Be A Success,,Benzinga,2015-01-15T13:06:00Z,2015-01-15T13:06:00Z,,https://www.benzinga.com/node/5147694,
5150050,AAPL,Mizuho Securities Downgrades  Apple To Neutral,,Benzinga,2015-01-15T13:53:38Z,2015-01-15T13:53:39Z,,https://www.benzinga.com/node/5150050,
5150241,AAPL,Benzinga's Top Downgrades,,Benzinga,2015-01-15T14:11:35Z,2015-01-15T14:11:35Z,,https://www.benzinga.com/node/5150241,
5150200,AAPL,Thursday Morning Movers,,Benzinga,2015-01-15T14:37:54Z,2015-01-15T14:37:54Z,,https://www.benzinga.com/node/5150200,
5151053,AAPL,JPMorgan's Top Telecom & Networking Equipment Stock Picks For 2015,,Benzinga,2015-01-15T19:51:05Z,2015-01-15T19:51:05Z,,https://www.benzinga.com/node/5151053,
5151976,ACT,"Actavis Seeks Allergan CEO Pyott as Board Member Once Allergan Takeover Deal Closes, According to Sources -Reuters",,Benzinga,2015-01-15T20:45:44Z,2015-01-15T20:45:44Z,,https://www.benzinga.com/node/5151976,
5152342,AAPL,"Hearing Apple, Google Have Agreed to $415M in Antitrust Hiring Deal",,Benzinga,2015-01-15T22:30:48Z,2015-01-15T22:30:48Z,,https://www.benzinga.com/node/5152342,
5151849,AAPL,Mizuho Analyst Explains The Reasons For Downgrading Apple,,Benzinga,2015-01-15T22:48:31Z,2015-01-15T22:48:31Z,,https://www.benzinga.com/node/5151849,
5149174,ALCO,Top 4 NASDAQ Stocks In The Farm Products Industry With The Highest EPS,,Benzinga,2015-01-15T09:41:06Z,2015-01-15T09:41:06Z,,https://www.benzinga.com/node/5149174,
5151323,AGEN,J.P. Morgan Healthcare Conference: A Recap of News From The Week You Might Have Missed,,Benzinga,2015-01-15T18:18:03Z,2015-01-15T18:25:45Z,,https://www.benzinga.com/node/5151323,
5149174,ANDE,Top 4 NASDAQ Stocks In The Farm Products Industry With The Highest EPS,,Benzinga,2015-01-15T09:41:06Z,2015-01-15T09:41:06Z,,https://www.benzinga.com/node/5149174,
5150067,ALGT,Bank of America Upgrades Allegiant Travel to Buy,,Benzinga,2015-01-15T13:59:09Z,2015-01-15T13:59:10Z,,https://www.benzinga.com/node/5150067,
5150597,ALGT,"United Continental, Virgin America, Allegiant Travel Higher Following Bank of America Upgrades",,Benzinga,2015-01-15T15:14:09Z,2015-01-15T15:14:09Z,,https://www.benzinga.com/node/5150597,
5150760,ANGI,Stocks Hitting 52-Week Lows,,Benzinga,2015-01-15T15:32:45Z,2015-01-15T15:32:45Z,,https://www.benzinga.com/node/5150760,
5150722,AMZN,Barry Diller: Amazon Doesn't Care About How Many Viewers They Get,,Benzinga,2015-01-15T15:43:24Z,2015-01-15T15:51:12Z,,https://www.benzinga.com/node/5150722,
5150871,AMAT,Option Alert: Applied Material Jan $23 Call; 7676 Contract Trade at Ask @$0.31; Currently $23.48,,Benzinga,2015-01-15T16:02:27Z,2015-01-15T16:03:15Z,,https://www.benzinga.com/node/5150871,
5151988,AMGN,Amgen Presents New Data Supporting First-Line Use Of Vectibix,,Benzinga,2015-01-15T21:02:44Z,2015-01-15T21:02:44Z,,https://www.benzinga.com/node/5151988,
5152000,AMKR,Amkor Technology Announces $155M Settlement with Tessera,,Benzinga,2015-01-15T21:06:57Z,2015-01-15T21:06:57Z,,https://www.benzinga.com/node/5152000,
5149583,AMZN,RadioShack Faces Bankruptcy,,Benzinga,2015-01-15T21:11:43Z,2015-01-15T21:11:43Z,,https://www.benzinga.com/node/5149583,
5149192,ASML,Taiwan Semiconductor Sells 5% Stake in ASML -DJ,,Benzinga,2015-01-15T09:55:20Z,2015-01-15T09:55:20Z,,https://www.benzinga.com/node/5149192,
5151216,API,Advanced Photonix Awarded $1.4M Contract,,Benzinga,2015-01-15T16:47:59Z,2015-01-15T16:47:59Z,,https://www.benzinga.com/node/5151216,
5148405,AVGO,Oppenheimer Sees Upside Surprise This Earnings Season,,Benzinga,2015-01-15T15:04:40Z,2015-01-15T15:06:11Z,,https://www.benzinga.com/node/5148405,
5151021,ATOS,Atossa Genetics Shares Spike Higher; May be Attributed to Seeking Alpha Post,,Benzinga,2015-01-15T16:14:48Z,2015-01-15T16:14:48Z,,https://www.benzinga.com/node/5151021,
5147870,BIDU,Brean Capital's 12 Chinese E-Commerce Stock Picks,,Benzinga,2015-01-15T12:18:12Z,2015-01-15T12:18:12Z,,https://www.benzinga.com/node/5147870,
5149756,BMRN,BioMarin Reports Closing of Tender Offer for Prosensa's Shares,,Benzinga,2015-01-15T13:01:34Z,2015-01-15T13:01:34Z,,https://www.benzinga.com/node/5149756,
5151996,BJRI,BJ's Restaurants Reports Prelim. Q4 Sales $213.90M vs $214.23M Est,,Benzinga,2015-01-15T21:05:05Z,2015-01-15T21:05:05Z,,https://www.benzinga.com/node/5151996,
5151997,BJRI,UPDATE: BJ's Restaurants Reports Prelim. Q4 Comps Growth ~1.2%,,Benzinga,2015-01-15T21:05:39Z,2015-01-15T21:05:39Z,,https://www.benzinga.com/node/5151997,
5152053,BJRI,After Hours Movers,,Benzinga,2015-01-15T22:32:14Z,2015-01-15T22:32:14Z,,https://www.benzinga.com/node/5152053,
5149344,CBSH,Commerce Bancshares Delays Q$ Earnings Reports Citing Need To Complete Audit On Allowance For Loan Losses,,Benzinga,2015-01-15T11:06:26Z,2015-01-15T11:06:26Z,,https://www.benzinga.com/node/5149344,
5151993,CASY,"8-K from Caseys Shows Dec. Same-Store Sales for Grocery, Other Segment Up 8.5%, Prepared Food, Fountain Up 16.2%",,Benzinga,2015-01-15T21:03:39Z,2015-01-15T21:03:39Z,,https://www.benzinga.com/node/5151993,
5148715,CME,"Benzinga's M&A Chatter for Wednesday January 14, 2015",,Benzinga,2015-01-15T00:56:41Z,2015-01-15T00:57:30Z,,https://www.benzinga.com/node/5148715,
5149757,COCO,Corinthian Colleges Shares Will Be Transferred to NASDAQ Capital Market as of Jan. 15th,,Benzinga,2015-01-15T13:02:05Z,2015-01-15T13:02:05Z,,https://www.benzinga.com/node/5149757,
5150732,CME,Mid-Morning Market Update: Markets Slip; Bank of America Q4 Profit Drops,,Benzinga,2015-01-15T15:47:34Z,2015-01-15T15:47:34Z,,https://www.benzinga.com/node/5150732,
5150058,CME,"UPDATE: CME Group, GFI Group Report Revised Offer for GFI at $5.50/GFI Group Share",,Benzinga,2015-01-15T13:56:42Z,2015-01-15T19:42:33Z,,https://www.benzinga.com/node/5150058,
5151964,CME,Mid-Afternoon Market Update: Crude Oil Tumbles Over 3%; Best Buy Shares Decline,,Benzinga,2015-01-15T20:32:26Z,2015-01-15T20:32:27Z,,https://www.benzinga.com/node/5151964,
5150731,CRMD,CorMedix Shares Halted News Pending,,Benzinga,2015-01-15T15:28:44Z,2015-01-15T15:28:44Z,,https://www.benzinga.com/node/5150731,
5150768,CRMD,CorMedix Inc. Receives Fast Track Designation for Neutrolin,,Benzinga,2015-01-15T15:35:11Z,2015-01-15T15:35:11Z,,https://www.benzinga.com/node/5150768,
5150786,CRMD,UPDATE: CorMedix Shares Resume Now Up ~15%,,Benzinga,2015-01-15T15:43:46Z,2015-01-15T15:43:46Z,,https://www.benzinga.com/node/5150786,
5149169,CZR,Caesars Entertainment Operating Co. Files for Voluntary Chapter 11 Reorganization,,Benzinga,2015-01-15T09:38:03Z,2015-01-15T09:38:03Z,,https://www.benzinga.com/node/5149169,
5149174,CVGW,Top 4 NASDAQ Stocks In The Farm Products Industry With The Highest EPS,,Benzinga,2015-01-15T09:41:06Z,2015-01-15T09:41:06Z,,https://www.benzinga.com/node/5149174,
5149992,CZR,Delaware Bankruptcy Court Hearing Set for 10:30 AM ET On Request to Stay Bankruptcy of Caesars Entertainment Corp Unit -Reuters,,Benzinga,2015-01-15T13:34:20Z,2015-01-15T13:34:20Z,,https://www.benzinga.com/node/5149992,
5150172,CVGW,Calavo Growers Reports Q4 EPS of $0.38 vs $0.45 Est; Revenue of $200.70M vs $198.44M Est,,Benzinga,2015-01-15T14:02:12Z,2015-01-15T14:02:13Z,,https://www.benzinga.com/node/5150172,
5149570,CZR,What The Market's Reading: January 15,,Benzinga,2015-01-15T16:14:17Z,2015-01-15T16:14:18Z,,https://www.benzinga.com/node/5149570,
5151325,CZR,Delaware Bankruptcy Judge Says Will Enter Stay Against Caesars Entertainment's Operating Unit Bankruptcy Filing -Reuters,,Benzinga,2015-01-15T17:12:38Z,2015-01-15T17:12:38Z,,https://www.benzinga.com/node/5151325,
5151051,CSX,Morgan Stanley On CSX Corporation: 'Do They Know Something We Don't?',,Benzinga,2015-01-15T16:38:17Z,2015-01-15T18:05:36Z,,https://www.benzinga.com/node/5151051,
5148705,DLTR,Glass Lewis Recommends Family Dollar Stockholders Vote for Merger with Dollar Tree,,Benzinga,2015-01-15T00:45:37Z,2015-01-15T00:46:02Z,,https://www.benzinga.com/node/5148705,
5149746,DLTR,Dollar General Offers Update on FTC Review: Says Commission Has Not Yet Reached a Final Conclusion,,Benzinga,2015-01-15T13:00:56Z,2015-01-15T13:00:56Z,,https://www.benzinga.com/node/5149746,
5150197,DPZ,Credit Suisse Downgrades Domino's Pizza Group to Neutral,,Benzinga,2015-01-15T14:05:30Z,2015-01-15T14:05:30Z,,https://www.benzinga.com/node/5150197,
5150271,DPZ,"UPDATE: Stifel Reiterates Buy Rating, Raises PT on Domino's Pizza as Global Growth Appears Strong",,Benzinga,2015-01-15T14:28:16Z,2015-01-15T14:28:16Z,,https://www.benzinga.com/node/5150271,
5150530,DPZ,"UPDATE: Morgan Stanley Reiterates Equal-Weight Rating, Removes PT on Domino's Pizza Following Investor Day",,Benzinga,2015-01-15T14:58:35Z,2015-01-15T14:58:35Z,,https://www.benzinga.com/node/5150530,
5151713,DLTR,Deutsche Bank Comments On Dollar Tree Ahead Of Shareholder Vote,,Benzinga,2015-01-15T19:11:58Z,2015-01-15T19:11:58Z,,https://www.benzinga.com/node/5151713,
5149864,EGHT,8x8 Achieves 99 & 100th U.S. Patent,,Benzinga,2015-01-15T13:16:32Z,2015-01-15T13:16:32Z,,https://www.benzinga.com/node/5149864,
5150535,EDUC,Morning Market Losers,,Benzinga,2015-01-15T15:00:16Z,2015-01-15T15:00:16Z,,https://www.benzinga.com/node/5150535,
5149583,EBAY,RadioShack Faces Bankruptcy,,Benzinga,2015-01-15T21:11:43Z,2015-01-15T21:11:43Z,,https://www.benzinga.com/node/5149583,
5149168,ERIC,"Ericsson Announces Johan Wibergh, Executive VP, Head of Segment Networks to Leave",,Benzinga,2015-01-15T09:36:32Z,2015-01-15T09:36:32Z,,https://www.benzinga.com/node/5149168,
5148219,EML,The Eastern Co. Rejects $19.23/Share Bid From Synalloy Corp,,Benzinga,2015-01-15T11:46:24Z,2015-01-15T11:46:24Z,,https://www.benzinga.com/node/5148219,
5149591,EML,US Stock Futures Tumble; Citigroup Earnings In Focus,,Benzinga,2015-01-15T12:24:28Z,2015-01-15T12:24:28Z,,https://www.benzinga.com/node/5149591,
5149902,EHTH,Benzinga's Top #PreMarket Losers,,Benzinga,2015-01-15T13:23:32Z,2015-01-15T14:23:02Z,,https://www.benzinga.com/node/5149902,
5150200,EHTH,Thursday Morning Movers,,Benzinga,2015-01-15T14:37:54Z,2015-01-15T14:37:54Z,,https://www.benzinga.com/node/5150200,
5150535,EHTH,Morning Market Losers,,Benzinga,2015-01-15T15:00:16Z,2015-01-15T15:00:16Z,,https://www.benzinga.com/node/5150535,
5150760,EHTH,Stocks Hitting 52-Week Lows,,Benzinga,2015-01-15T15:32:45Z,2015-01-15T15:32:45Z,,https://www.benzinga.com/node/5150760,
5151271,EHTH,William Blair Downgrades eHealth to Market Perform,,Benzinga,2015-01-15T17:01:07Z,2015-01-15T17:01:08Z,,https://www.benzinga.com/node/5151271,
5151964,EHTH,Mid-Afternoon Market Update: Crude Oil Tumbles Over 3%; Best Buy Shares Decline,,Benzinga,2015-01-15T20:32:26Z,2015-01-15T20:32:27Z,,https://www.benzinga.com/node/5151964,
5149150,FAST,"Earnings Scheduled For January 15, 2015",,Benzinga,2015-01-15T09:25:53Z,2015-01-15T09:25:53Z,,https://www.benzinga.com/node/5149150,
5149205,FAST,"Must Watch Stocks for January 15, 2015",,Benzinga,2015-01-15T10:01:53Z,2015-01-15T10:01:53Z,,https://www.benzinga.com/node/5149205,
5149295,EXLS,"JP Morgan Upgrades ExlService Holdings to Neutral, Raises PT to $33.00",,Benzinga,2015-01-15T10:45:56Z,2015-01-15T10:45:57Z,,https://www.benzinga.com/node/5149295,
5149447,FAST,Fastenal Reports Q4 EPS of $0.40 vs $0.39 Est,,Benzinga,2015-01-15T11:50:44Z,2015-01-15T11:50:45Z,,https://www.benzinga.com/node/5149447,
5149457,FAST,Fastenal Approves 2M Share Buyback,,Benzinga,2015-01-15T11:56:22Z,2015-01-15T11:56:22Z,,https://www.benzinga.com/node/5149457,
5149696,FAST,UPDATE: Fastenal Posts Higher Q4 Earnings,,Benzinga,2015-01-15T12:59:28Z,2015-01-15T12:59:28Z,,https://www.benzinga.com/node/5149696,
5150279,FCEL,5 Utilities Stocks With The Highest EPS Growth Forecast For Next 5 Years,,Benzinga,2015-01-15T14:23:11Z,2015-01-15T14:23:11Z,,https://www.benzinga.com/node/5150279,
5151625,FIVE,"Deutsche Bank Reduces Estimates On Five Below, Still Sees Growth Ahead",,Benzinga,2015-01-15T18:48:40Z,2015-01-15T18:48:40Z,,https://www.benzinga.com/node/5151625,
5147003,FIBK,A Few Stocks Looking Better Than JP Morgan After The Post-Earnings Downgrade,,Benzinga,2015-01-15T20:52:37Z,2015-01-15T20:53:19Z,,https://www.benzinga.com/node/5147003,
5151661,GIII,Wunderlich Bullish on G-III Apparel,,Benzinga,2015-01-15T21:15:01Z,2015-01-15T21:15:01Z,,https://www.benzinga.com/node/5151661,
5149277,GRPN,"Evercore ISI Upgrades Groupon to Hold, Raises PT to $8.00",,Benzinga,2015-01-15T10:35:45Z,2015-01-15T10:35:46Z,,https://www.benzinga.com/node/5149277,
5149302,GOOGL,Digitimes Says Global Tablet Shipments to Fall 11.8% in 2015,,Benzinga,2015-01-15T10:57:43Z,2015-01-15T10:57:43Z,,https://www.benzinga.com/node/5149302,
5149591,GRPN,US Stock Futures Tumble; Citigroup Earnings In Focus,,Benzinga,2015-01-15T12:24:28Z,2015-01-15T12:24:28Z,,https://www.benzinga.com/node/5149591,
5149662,GRPN,Evercore ISI Upgrades Groupon To Hold,,Benzinga,2015-01-15T12:47:34Z,2015-01-15T12:47:34Z,,https://www.benzinga.com/node/5149662,
5150121,GRPN,Benzinga's Top Upgrades,,Benzinga,2015-01-15T14:01:10Z,2015-01-15T14:01:47Z,,https://www.benzinga.com/node/5150121,
5150214,GOOG,"Google, Lending Club Partner to Deliver New Business Financing Program",,Benzinga,2015-01-15T14:08:06Z,2015-01-15T14:08:06Z,,https://www.benzinga.com/node/5150214,
5150842,GOOG,Bloomberg Reporting Google Loses Bid To Dismiss Mosley's U.K. Lawsuit,,Benzinga,2015-01-15T16:00:19Z,2015-01-15T16:00:19Z,,https://www.benzinga.com/node/5150842,
5150994,GOOG,Did Steven Spielberg's 'Minority Report' Predict Or Inspire Google's Self-Driving Cars?,,Benzinga,2015-01-15T16:54:14Z,2015-01-15T16:59:15Z,,https://www.benzinga.com/node/5150994,
5151291,GOGO,Gogo Receives FCC Regulatory Approval For 2Ku In-flight Connectivity Technology,,Benzinga,2015-01-15T17:06:30Z,2015-01-15T17:06:30Z,,https://www.benzinga.com/node/5151291,
5151292,GOGO,Gogo Receives FCC Regulatory Approval for its 2Ku In-flight Connectivity Technology,,Benzinga,2015-01-15T17:06:34Z,2015-01-15T17:06:34Z,,https://www.benzinga.com/node/5151292,
5147764,GOOG,Recap: Google's Director Of Self Driving Cars Speaking At Automotive News World Congress,,Benzinga,2015-01-14T20:40:46Z,2015-01-15T17:45:46Z,,https://www.benzinga.com/node/5147764,
5147764,GOOGL,Recap: Google's Director Of Self Driving Cars Speaking At Automotive News World Congress,,Benzinga,2015-01-14T20:40:46Z,2015-01-15T17:45:46Z,,https://www.benzinga.com/node/5147764,
5151443,GOOG,"Google to Stop Selling First Version ff Glass Device, Close Explorer Program on January 19 -DJ",,Benzinga,2015-01-15T17:46:51Z,2015-01-15T17:46:51Z,,https://www.benzinga.com/node/5151443,
5151445,GOOG,UPDATE: Google to Release New Glass Version Sometime In 2015,,Benzinga,2015-01-15T17:47:59Z,2015-01-15T17:47:59Z,,https://www.benzinga.com/node/5151445,
5151612,GOOG,"'Glass moves out of Google X, now headed by Nest CEO Tony Fadell'",,Benzinga,2015-01-15T18:30:46Z,2015-01-15T18:30:46Z,,https://www.benzinga.com/node/5151612,
